OSC2011,HU001,year,id,v5,v6,v7,v8,v9,v10,v11,family,v15,v14,Nfamily,v16,v17,v18,v19,v20,house,v22,v23,v24,v25,age,v27,v28,v29,v30,v31,Income,v33,v34,v35,v36,v37,v38,consumme,shokuryou,juukyo,kounetu,kagu,hihuku,hoken,koutsu,kyouiku,goraku,other,v50,v51,v52,v53,v54,v55
OSC02011,00000HU001,2004,4531,0,1,1,1,0,0,2,2,3,0,1,0,4,1,18,1,1,1,1973,99999,2,17,3,99999,99999,5,14593.7965,107.9,190735.8079,62622.52766,88148.6634,39964.61682,190735.8079,98177.15046,94215.35834,25156.15368,3285.7707,12845.51833,5248.23252,8060.9797,6739.68246,7975.88752,0,9017.60046,15885.53298,3961.79212,63842.08555,28716.57188,5389.05388,771.5,0
OSC02011,00000HU001,2004,4532,0,1,1,1,0,0,2,2,1,0,1,1,6,2,3,2,2,99999,99999,2003,1,10,1,3,99999,3,14364.7263,454.8,669328.65,358943.15,198594.75,111790.75,669328.65,230692.35,179762.35,35271.5,18240.45,7933.95,2977,7966.6,7992.05,28017.35,0,20679.55,50683.9,50930,316818,121818.3,1972,1109.3,67.7
OSC02011,00000HU001,2004,4533,0,1,1,1,0,0,2,2,1,1,1,1,7,2,7,2,1,1,1940,99999,1,8,1,1,3,2,24601.2095,611.4,845787.7212,471031.4933,274362.0226,100394.2053,845787.7212,367643.8846,278573.1701,55230.12812,16829.95,7427.02432,1715.61377,13702.66081,4860.7935,45671.90109,0,85995.64099,47139.45747,89070.71448,398730.2018,79413.63481,0,803.4,341.1
OSC02011,00000HU001,2004,4534,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2003,1,5,1,1,5,2,16074.3245,230.5,324172.5882,203625.1975,86115.35957,34432.03116,324172.5882,158707.0353,129757.7853,25067.34993,19175.2,5807.55235,1942.65469,4485.17809,1833.05,23320.07653,6500,24659.97762,16966.7461,28949.25,138058.0179,27407.53502,2780.35,89.3,80.9
OSC02011,00000HU001,2004,4535,0,1,1,1,0,0,2,2,3,0,1,0,5,2,7,1,1,1,1975,99999,2,16,3,99999,99999,5,11806.1082,215.4,269698.5799,105751.5661,123691.3094,40255.7044,269698.5799,120044.6025,115859.628,32111.5407,16388.45,7908.46094,5930.67791,3336.8,4604.95,8358.61933,0,15590.84918,21629.27996,4184.97444,110449.5416,39204.43579,7733.73599,498.6,23.8
OSC02011,00000HU001,2004,4536,0,1,1,1,0,0,2,2,1,1,1,1,7,1,2,2,2,99999,99999,2003,2,9,2,1,5,1,15667.203,182.9,299933.413,157996.4582,113083.9394,28853.01546,299933.413,145211.303,124883.3061,32514.44908,33305.3202,5183.42835,3264.22848,12155.8942,2036.53448,16519.32992,0,8121.35609,11782.7653,20327.99687,135847.9807,18874.12941,1747.14768,39.6,2.5
OSC02011,00000HU001,2004,4537,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,1997,2,6,1,1,3,1,23606.1515,354.3,482861.1985,276249.4631,166264.3979,40347.33747,482861.1985,194070.5385,154304.9088,33206.08979,31664.25,9093.94588,5613.81446,8523.29373,2165.78957,21813.7115,0,21299.51365,20924.50026,39765.6297,236988.1391,51802.52094,3618.56717,271.2,171
OSC02011,00000HU001,2004,4538,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2003,1,5,1,1,5,2,10500.7969,336.6,391158.1528,247524.9958,121455.3356,22177.82141,391158.1528,168995.8558,134569.8753,35279.95547,14505.6,5748.20293,2165.76893,4154.33513,3752.70192,17992.32926,0,33398.41198,17572.5697,34425.98048,207224.8583,14937.43868,992.77563,284.8,25
OSC02011,00000HU001,2004,4539,0,1,1,1,0,0,2,2,3,0,1,0,7,1,7,1,1,1,1981,99999,2,16,3,99999,99999,5,15810.5815,238.4,408867.6044,197262.6574,150386.5009,61218.44607,408867.6044,145577.5118,133293.7444,28317.63761,14739.8,12064.49601,7945.2945,2824.22328,4405.42878,14017.86626,0,15755.68894,33223.30907,12283.76735,204351.1901,58938.90248,6399.71723,1279.3,20.6
OSC02011,00000HU001,2004,4540,0,1,1,1,0,0,2,2,1,0,1,1,7,2,3,2,2,99999,99999,2001,2,5,1,3,99999,3,15112.2202,402.8,537770.3947,309129.1877,181966.6717,46674.53528,537770.3947,233700.6033,183722.119,38926.6273,31971.5,7538.21994,6387.88415,6190.16421,1561.99264,36128.56503,0,29696.14295,25321.0228,49978.48425,252991.3789,51078.41247,604.5,436.1,161.3
OSC02011,00000HU001,2004,4541,0,1,1,1,0,0,2,2,1,1,1,1,7,1,8,1,1,1,1934,99999,1,7,1,1,5,2,23215.5767,213.7,233020.3827,159412.2917,38128.68594,35479.40504,233020.3827,120835.0664,113625.5696,29059.64231,15848.05,5012.92688,1034.95,2997.06048,1575.05,16143.00159,0,22400.75734,19554.13099,7209.49677,72127.05977,40058.25654,0,419.5,177.2
OSC02011,00000HU001,2004,4542,0,1,1,1,0,0,2,2,1,0,1,1,7,1,4,2,2,99999,99999,2001,2,6,1,1,2,2,15002.1455,363.5,488665.1306,275126.8934,154819.2081,58719.02915,488665.1306,217533.6913,174903.6585,39950.47307,15692.58654,8367.83813,3512.26475,9480.76064,1713.45797,41516.25504,0,21109.29163,33560.73067,42630.03286,203059.9504,68071.4889,1107.35,336.9,248.7
OSC02011,00000HU001,2004,4543,0,1,1,0,99999,99999,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2000,1,6,1,1,5,2,23837.5726,488.1,582243.5139,326611.602,203835.7644,51796.14746,582243.5139,273319.8455,217732.7055,44868.85006,28846.55,7889.19565,3498.75762,12663.80732,4823.15665,50210.561,0,25703.32811,39228.49909,55587.13996,259508.1791,49415.4893,643.5,571.3,105.7
OSC02011,00000HU001,2004,4544,0,1,1,1,0,0,2,2,3,0,1,0,5,1,12,1,1,1,1978,99999,2,16,3,99999,99999,5,9041.9421,186.4,283261.0274,111071.7806,127345.075,44844.17185,283261.0274,105539.4993,98695.60792,32368.75711,2168.25,11588.97954,2806.68421,3553.34549,5734.92075,8181.36129,0,14739.34965,17553.95987,6843.89139,134321.6584,43399.86976,9247.03035,505.2,16.9
OSC02011,00000HU001,2004,4545,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,1995,1,6,1,1,5,1,19741.6557,374.4,545101.5569,307654.0836,190987.9489,46459.52443,545101.5569,253716.7847,208023.2237,51917.37214,29865.5,6953.15,5259.75,9068.95992,2093.3,36846.95878,0,46200.84466,19817.38817,45693.56107,233325.3019,58059.47023,661.5,181.5,19.3
OSC02011,00000HU001,2004,4546,0,1,1,1,1,0,2,2,3,1,1,0,7,1,3,2,2,99999,99999,99999,1,13,3,99999,99999,5,14740.7969,134.9,182248.905,63477.57885,78133.42927,40637.89685,182248.905,120444.8425,110648.8425,27318.21549,21077.25,8150.04784,4472.1814,4466.76138,4971.99748,10315.66988,0,12869.64887,17007.07013,9796,24247.9,37556.16251,4579.5,357.5,3.4
OSC02011,00000HU001,2004,4547,0,1,1,1,0,0,2,2,3,1,1,0,5,2,13,1,1,1,99999,99999,2,17,3,99999,99999,5,16392.8527,283.1,490846.2029,191418.5574,245087.955,54339.69048,490846.2029,242366.2713,224463.6933,44604.38619,32589.4,14977.66363,6113.15365,5239.54768,18068.93324,32165.02212,0,29677.43667,41028.15012,17902.57797,210449.053,38030.87866,5122.73905,1757.9,7
OSC02011,00000HU001,2004,4548,0,1,1,1,0,0,2,2,3,1,1,0,6,2,6,2,1,1,1930,99999,2,15,3,99999,99999,5,18783.3929,341.4,575126.4057,223797.6502,254314.108,97014.64752,575126.4057,211451.6732,197536.4316,38858.04962,15656.33143,9415.01049,3680.62161,5226.58182,12629.90167,23425.51035,0,43197.62729,45446.79727,13915.24166,273762.0459,89912.68655,6512.79856,1990,0
OSC02011,00000HU001,2004,4549,0,1,1,1,0,1,2,2,1,1,1,1,7,2,1,2,2,99999,99999,1999,1,5,1,1,3,1,10500.7969,336.6,391158.1528,247524.9958,121455.3356,22177.82141,391158.1528,168995.8558,134569.8753,35279.95547,14505.6,5748.20293,2165.76893,4154.33513,3752.70192,17992.32926,0,33398.41198,17572.5697,34425.98048,207224.8583,14937.43868,992.77563,284.8,25
OSC02011,00000HU001,2004,4550,0,1,1,1,0,0,2,2,1,0,1,1,7,1,5,1,2,99999,99999,1990,2,12,1,1,3,2,9579.5143,202.4,312236.75,175001.05,98610.6,38625.1,312236.75,143955.15,117918.6,27655.15,17984.5,11807.35,4621.3,4722.3,4624.3,16353.4,0,5890.55,24259.75,26036.55,136729.7,31551.9,772,155.7,43.7
OSC02011,00000HU001,2004,4551,0,1,1,1,0,0,2,2,1,0,1,1,7,2,5,2,2,99999,99999,1990,1,8,1,1,4,2,16482.6735,476.9,610817.15,338835.15,220593.6,51388.4,610817.15,282457.2,230974.15,38889.9,26558.5,5454.75,3215.55,14442.85,6731.95,34233.25,0,47326.6,54120.8,51483.05,291036.95,37323,3445.95,396.6,170
OSC02011,00000HU001,2004,4552,0,1,1,1,0,0,2,2,3,0,1,0,6,1,9,1,1,1,1967,99999,2,15,3,99999,99999,5,8676.7409,246.3,417643.9099,193372.5909,158972.2865,65299.03258,417643.9099,138934.2512,126538.3184,30015.25282,2897.61666,12947.78116,9210.9779,4372.39463,5711.12777,9795.15488,0,15534.65717,36053.35544,12395.93281,219646.9984,59062.66032,4059.40859,900.5,49.8
OSC02011,00000HU001,2004,4553,0,1,1,1,0,0,2,2,1,0,1,1,7,1,1,2,2,99999,99999,2002,2,6,1,1,3,2,15863.9332,423.3,541522.9683,315891.2874,185132.9172,40498.76374,541522.9683,225861.0397,168830.3042,36410.01031,26905.72595,7929.85,1945.1355,9505.81527,1477.36794,36276.27176,0,24424.66336,23955.46412,57030.7355,278806.0519,36855.87672,1008.5,281.7,159.4
OSC02011,00000HU001,2004,4554,0,1,1,1,0,0,2,2,1,0,1,1,7,1,5,1,1,2,1975,99999,2,7,2,3,99999,1,11278.622,129.2,150150.9345,85617.8592,34817.04222,29716.03307,150150.9345,78862.13464,76146.96416,17848.94869,12668.6,8161.44425,1656.54054,3200.83704,2193.78333,15441.52137,0,5536.37597,9438.91296,2715.17048,36351.30538,34937.49446,4767.65,133.4,15.2
OSC02011,00000HU001,2004,4555,0,1,1,1,0,0,2,2,3,1,1,0,7,2,3,2,2,99999,99999,99999,2,13,3,99999,99999,5,11964.9311,300.9,590256.8,232346.05,309798.3,48112.45,590256.8,253851.9,239646.25,43034.3,42960,11595.15,6685.05,14649.25,7544.25,22104.3,0,45233.6,45840.35,14205.65,288742.2,47662.7,13645.75,2404.4,0
OSC02011,00000HU001,2004,4556,0,0,1,1,0,0,1,2,1,1,1,1,7,1,2,2,2,99999,99999,2000,1,5,2,3,99999,1,16185.5991,323.1,261315.2964,189244.1359,54219.9769,17851.18367,261315.2964,135365.815,119128.3154,40681.52322,24816.61646,5020.76988,1600.95089,3652.81565,2047.2771,18695.16153,0,9565.09241,13048.10829,16237.49955,107261.1125,18688.36901,987.04955,109.3,87.5
OSC02011,00000HU001,2004,4557,0,1,0,0,99999,99999,1,2,1,0,1,1,7,2,5,2,2,99999,99999,2003,2,11,1,3,99999,3,11158.7478,288.3,414097.2871,233100.2907,145531.9016,35465.09484,414097.2871,172740.3642,144010.7998,28059.56435,33048.75,9377.02848,2599.7452,3833.0754,3946.2567,24078.32264,0,18112.55554,20955.50149,28729.56442,212279.178,29077.74485,3725.81719,777.1,51
OSC02011,00000HU001,2004,4558,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,1998,1,6,1,1,5,2,12078.9516,305,420709.0216,266605.072,107340.6222,46763.32745,420709.0216,186631.3223,154584.5899,39902.60724,14307.93965,3196.30135,5469.94203,16349.74821,2026.72577,27374.06144,0,24705.13143,21252.13274,32046.73244,200804.4837,33273.21566,175,405.2,36.5
OSC02011,00000HU001,2004,4559,0,1,1,1,0,0,2,2,3,0,1,0,7,1,2,2,2,99999,99999,2001,1,13,3,99999,99999,5,11806.1082,215.4,269698.5799,105751.5661,123691.3094,40255.7044,269698.5799,120044.6025,115859.628,32111.5407,16388.45,7908.46094,5930.67791,3336.8,4604.95,8358.61933,0,15590.84918,21629.27996,4184.97444,110449.5416,39204.43579,7733.73599,498.6,23.8
OSC02011,00000HU001,2004,4560,0,1,1,1,0,0,2,2,2,0,1,1,7,1,3,1,1,3,1973,99999,1,11,1,2,1,4,14593.7965,238.3,0,0,0,0,63846.55,63846.55,63846.55,23624.1,2051.25,7164.05,1597.85,1977.55,4240.1,8875.3,0,6503.65,7812.7,0,0,0,554.55,734.9,186.4
OSC02011,00000HU001,2004,4561,0,1,1,1,0,0,2,2,1,1,1,1,5,2,3,2,2,99999,99999,2003,2,14,2,1,5,1,13170.5949,447.9,577013.2473,317432.4019,203617.7107,55963.13473,577013.2473,237917.3454,193970.5374,52694.39618,22041.35,7001.85,1503.6187,9149.99275,8118.02901,32734.71718,0,28208.24466,32518.33893,43946.80802,284900.4202,54195.48168,3856.5,799.8,143.6
OSC02011,00000HU001,2004,4562,0,1,1,1,0,0,2,2,3,0,1,0,5,2,6,2,1,2,1973,99999,1,18,3,99999,99999,5,20907.5734,268.1,533598.7,226372.55,239241.55,67984.6,533598.7,225450.7,211050.4,42166.35,29887.95,19044,6284.45,11883.4,8316.95,18975.05,0,25812.8,48679.45,14400.3,245937.15,62210.85,10066.3,1766.6,3.3
OSC02011,00000HU001,2004,4563,0,1,1,1,0,0,2,2,3,1,1,0,5,2,11,2,1,1,1927,99999,2,13,3,99999,99999,5,15800.2735,191.3,338212.7,148208.15,137775.95,52228.6,338212.7,131763.3,123197.3,28358.3,8541.8,11061.2,3839.4,5045.85,12120.4,13491.6,0,15891.95,24846.8,8566,144507.95,61941.45,4821,828,3.8
OSC02011,00000HU001,2004,4564,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2000,1,6,1,3,99999,3,23837.5726,488.1,582243.5139,326611.602,203835.7644,51796.14746,582243.5139,273319.8455,217732.7055,44868.85006,28846.55,7889.19565,3498.75762,12663.80732,4823.15665,50210.561,0,25703.32811,39228.49909,55587.13996,259508.1791,49415.4893,643.5,571.3,105.7
OSC02011,00000HU001,2004,4565,0,1,1,1,0,0,2,2,3,1,1,0,5,2,2,2,2,99999,99999,99999,2,15,3,99999,99999,5,14355.4713,267.1,482920.4209,169368.5073,230121.4386,83430.47497,482920.4209,245396.1278,234038.9278,40667.27576,23735.7411,9545.08102,2726.19048,10891.75526,9065.97357,22533.98561,0,62091.64048,52781.28449,11357.2,148244.3623,89279.93091,5705,1862.8,120
OSC02011,00000HU001,2004,4566,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2000,1,6,1,1,3,2,8912.4306,296.7,361045.5487,198780.8749,130983.1782,31281.4956,361045.5487,164803.6282,131789.1782,30242.09097,15055.4,6711.86498,1573.12225,14321.42401,3555.84758,16208.85903,0,13879.30991,30241.25947,33014.45,162779.287,33462.63348,1955.41982,650.4,67.6
OSC02011,00000HU001,2004,4567,0,1,1,1,0,0,2,2,3,0,1,0,5,2,6,2,1,1,1935,99999,2,15,3,99999,99999,5,10816.494,149.3,340126.4,128206.7,156009.7,55910,340126.4,122657,116226.9,28013.5,6648.3,9688.9,4243.25,4946.95,7051.95,12185.25,0,12239.65,31209.15,6430.1,152202.75,65266.65,4098.9,900.1,150
OSC02011,00000HU001,2004,4568,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,1999,2,6,1,1,5,2,14951.1446,287.8,376516.454,221674.3774,131996.4161,22845.66048,376516.454,169112.2024,138342.5524,32558.82016,24356.6,6741.45323,2145.99436,8073.43065,6597.55323,26529.02016,0,12146.22903,19193.45161,30769.65,186637.3774,20766.87419,12522.63548,308.5,55.4
OSC02011,00000HU001,2004,4569,0,1,1,1,0,0,2,2,3,0,1,0,6,2,5,2,1,1,1927,99999,2,13,3,99999,99999,5,9870.2663,267.2,497085.877,215823.9367,224529.3822,56732.5581,497085.877,209371.7619,188948.0251,43098.5,3276.18225,10925.72362,6992.13206,12799.94166,10803.6291,22429.6097,0,31786.33002,46835.97672,20423.73676,231477.1827,56236.9324,9925.22958,1833.4,0
OSC02011,00000HU001,2004,4570,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2000,1,6,1,3,99999,3,28109.4484,468.4,666048.2803,361316.8249,238236.2181,66495.23727,666048.2803,305328.1219,253058.0189,53492.51306,39258.99489,7352.41216,2921.29255,8251.4783,2625.52382,50374.16165,0,55605.47831,33176.16415,52270.10305,320574.1493,40146.00907,622.5,394.1,46.3
OSC02011,00000HU001,2004,4571,0,1,1,1,0,0,2,2,1,0,1,1,7,1,2,2,2,99999,99999,2003,1,5,1,3,99999,3,11158.7478,288.3,414097.2871,233100.2907,145531.9016,35465.09484,414097.2871,172740.3642,144010.7998,28059.56435,33048.75,9377.02848,2599.7452,3833.0754,3946.2567,24078.32264,0,18112.55554,20955.50149,28729.56442,212279.178,29077.74485,3725.81719,777.1,51
OSC02011,00000HU001,2004,4572,0,1,1,1,0,0,2,2,3,0,1,0,6,1,5,1,1,1,99999,99999,1,16,3,99999,99999,5,11102.9035,189.5,366169.55,172129.9,136026.4,58013.25,366169.55,144750.2,133908.35,30009.3,16417.95,12481.95,4555.35,6001.05,7170.65,13212.65,0,11098.5,32960.95,10841.85,176546.7,44872.65,4652.9,363.2,0
OSC02011,00000HU001,2004,4573,0,1,1,1,0,0,2,2,1,1,1,1,6,1,3,2,2,99999,99999,2002,2,12,1,3,99999,3,45890.4892,480.5,695236.4942,338879.8344,299703.364,56653.29579,695236.4942,312017.6372,254491.8809,46521.88641,43526.22417,8849.91778,2878.61769,41487.38422,4168.36669,29445.21662,0,28446.12332,49168.14398,57525.75636,324738.8605,58479.99642,568.46699,666.8,47.4
OSC02011,00000HU001,2004,4574,0,1,1,1,0,0,2,2,1,0,1,1,7,1,4,1,2,99999,99999,2004,2,6,1,3,99999,3,13274.7955,426.8,521319.65,303149.1,173749.5,44421.05,521319.65,247578.35,193151.45,35977.4,36251.75,10214.45,4905.9,12320.75,2651.65,24127.2,0,23494.65,43207.7,54426.9,218831.25,54910.05,2622.6,936.3,82.5
OSC02011,00000HU001,2004,4575,0,1,1,1,0,0,2,2,1,1,1,1,5,2,2,2,2,99999,99999,99999,2,12,1,1,5,1,10179.5229,335.1,359974.251,233453.8504,109031.4676,17488.93301,359974.251,158205.3639,127655.1399,41894.38585,9691.50507,7038.67211,1233.86982,4872.63963,3249.70824,19126.20215,0,21696.6085,18851.54851,30550.22404,185103.8016,16665.08545,224.54955,149.7,172.3
OSC02011,00000HU001,2004,4576,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2001,2,6,1,1,5,2,23862.725,575,794472.9085,439994.2033,309914.3648,44564.34042,794472.9085,333489.1619,247579.3768,49449.92491,16429.4,7129.4,3846.89495,20519.29948,4853.6284,32580.66394,0,53023.31011,59746.85505,85909.78502,421638.2953,39345.45139,1661.5,942.5,340.3
OSC02011,00000HU001,2004,4577,0,1,1,1,0,0,2,2,3,0,1,0,5,1,14,1,1,1,99999,99999,2,15,3,99999,99999,5,14151.9841,189.4,292744,157037.15,88987.75,46719.1,292744,111986.3,106504.1,26269.85,7706.65,11404.55,8631.3,2564.7,9426.75,8006.45,0,9233.05,23260.8,5482.2,137729.2,43028.5,4529.3,969.2,0
OSC02011,00000HU001,2004,4578,0,1,1,1,0,0,2,2,1,0,1,1,7,1,4,2,2,99999,99999,2004,2,4,1,1,2,1,11031.1357,234.9,284657.55,184944.2,67894.8,31818.55,284657.55,132774.6,115128.9,25843.1,30676.15,7151.75,2460.15,2213.95,1818.1,13476.8,0,14297.5,17191.4,17645.7,112150.95,39732,4600,166.9,3.2
OSC02011,00000HU001,2004,4579,0,1,1,1,0,1,2,2,3,0,1,0,7,1,13,1,1,1,1982,99999,2,16,3,99999,99999,5,8663.116,90.8,84841.9672,17883.88272,38341.80361,28616.28088,84841.9672,62174.21383,55576.71383,15352.53848,4230.65,8889.99739,7377.86275,1091.73195,2594.97919,4360.08164,0,2641.39163,9037.4808,6597.5,11879.42942,10788.32396,3545.23379,155.1,2.8
OSC02011,00000HU001,2004,4580,0,1,1,1,0,0,2,2,1,0,1,1,6,2,1,2,2,99999,99999,1997,1,10,1,1,5,2,14701.3787,676.4,790872.9,432406.4,268272.2,90194.3,790872.9,356628.85,298608.65,45799.45,14619.5,7069.3,1455.85,7250.65,12623.35,40108.3,0,58787.3,110894.95,58020.2,375319.8,58924.25,4855,758.2,541.4
OSC02011,00000HU001,2004,4581,0,1,1,1,0,0,2,2,1,1,1,1,6,2,1,2,2,99999,99999,2003,1,9,1,1,5,1,10179.5229,335.1,359974.251,233453.8504,109031.4676,17488.93301,359974.251,158205.3639,127655.1399,41894.38585,9691.50507,7038.67211,1233.86982,4872.63963,3249.70824,19126.20215,0,21696.6085,18851.54851,30550.22404,185103.8016,16665.08545,224.54955,149.7,172.3
OSC02011,00000HU001,2004,4582,0,1,0,0,99999,99999,1,2,1,1,1,1,7,1,3,2,2,99999,99999,2003,2,6,1,3,99999,3,14799.9383,484.8,536728.723,314162.9541,147852.7649,74713.00405,536728.723,217218.7081,177741.5595,64651.61126,20159.1,9929.01487,1451.69865,11430.41441,1865.34009,25316.58739,0,13210.55811,29727.23469,39477.14865,271830.0405,47679.97432,3132.15,379.2,16
OSC02011,00000HU001,2004,4583,0,1,1,1,0,0,2,2,1,1,1,1,7,1,1,2,2,99999,99999,2003,1,6,1,1,3,2,42196.4799,309.3,458757.297,250133.7921,182207.1781,26416.32685,458757.297,213042.28,174970.5086,46220.88407,29042.95,4507.28845,9373.00121,3494.96704,3189.65947,31545.52946,0,24808.07701,22788.1519,38071.77138,220261.2789,25453.73811,2356.62168,920.5,1.2
OSC02011,00000HU001,2004,4584,0,1,1,1,0,0,2,2,1,0,1,1,7,2,4,2,2,99999,99999,2004,1,5,1,3,99999,3,10081.867,280.1,427036.2153,247653.6342,141870.5599,37512.02117,427036.2153,195038.0649,158762.9185,33780.29414,34667.04189,8996.0027,2803.3,10707.19775,1747.1,25143.42568,0,12415.11937,28503.43694,36275.1464,207079.3333,24918.81712,2438.85,286.5,52.9
OSC02011,00000HU001,2004,4585,0,1,1,1,0,0,2,2,3,1,1,0,7,1,17,1,1,1,99999,99999,2,17,3,99999,99999,5,16424.7094,279.1,560960.2578,219734.9809,190645.5741,150579.7029,560960.2578,178046.3279,172809.1714,35861.95789,8535.79026,10903.62892,4623.29665,9607.67401,11280.27591,13640.10619,0,23738.87976,54617.56184,5237.1565,238909.9305,144003.9994,10366.65415,2448.2,0
OSC02011,00000HU001,2004,4586,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2000,1,5,1,1,5,1,17115.3909,342.4,438311.6,245806.35,149260.4,43244.85,438311.6,188548.05,150636.85,31399.45,22774.85,9262,4071.8,10126.4,3423.8,24627.8,0,16636.3,28314.45,37911.2,214390.15,35373.4,1776.4,218.1,68.7
OSC02011,00000HU001,2004,4587,0,1,1,1,0,0,2,2,3,0,1,0,5,1,2,1,1,1,99999,99999,2,15,3,99999,99999,5,13922.1559,120.4,92291.26082,26157.09442,43676.7476,22457.4188,92291.26082,55088.97339,52385.39185,16795.59412,8542.8273,7688.18635,1367.91094,756.35322,2429.62949,4935.4397,0,3826.44395,6043.00678,2703.58155,20388.2,16814.08743,2030.52103,327.7,0
OSC02011,00000HU001,2004,4588,0,1,1,1,0,0,2,2,3,0,1,0,5,1,10,1,1,1,1980,99999,1,14,3,99999,99999,5,9412.1258,185.4,342995.2,156845.05,140144.7,46005.45,342995.2,133881.65,127836.65,31152.65,6946.7,10988.65,2754.9,7314.4,6899.5,17852.3,0,17389.55,26538,6045,165485.95,43627.6,2819.75,1816.7,0
OSC02011,00000HU001,2004,4589,0,1,1,1,0,0,2,2,1,0,1,1,5,1,3,2,2,99999,99999,2003,2,12,1,1,3,1,9427.9103,317.4,510756.487,264697.4824,139437.4229,106621.5817,510756.487,193989.163,156652.0985,32211.32901,13857.5,8382.4,6658.54046,11631.57405,3278.5,27436.27481,0,31769.14657,21426.83359,37337.0645,218105.3672,98661.95687,1569.5,411.3,69.2
OSC02011,00000HU001,2004,4590,0,1,1,1,0,0,2,2,3,0,1,0,7,2,9,1,1,1,1981,99999,2,17,3,99999,99999,5,8810.9724,268.4,503974.8913,205446.79,221985.4305,76542.6708,503974.8913,212837.8423,198668.1923,39074.68238,33960.6898,13513.1646,4578.31379,9578.53124,6337.9987,24045.72365,0,25894.44535,41684.64282,14169.65,242712.5872,48424.46175,9159.65514,1474.6,0.9
OSC02011,00000HU001,2004,4591,0,1,1,1,0,0,2,2,3,0,1,0,7,1,5,1,1,1,1937,99999,2,14,3,99999,99999,5,15810.5815,238.4,408867.6044,197262.6574,150386.5009,61218.44607,408867.6044,145577.5118,133293.7444,28317.63761,14739.8,12064.49601,7945.2945,2824.22328,4405.42878,14017.86626,0,15755.68894,33223.30907,12283.76735,204351.1901,58938.90248,6399.71723,1279.3,20.6
OSC02011,00000HU001,2004,4592,0,1,1,1,0,0,2,2,1,0,1,1,7,1,2,2,2,99999,99999,2001,1,5,2,1,3,1,16074.3245,230.5,324172.5882,203625.1975,86115.35957,34432.03116,324172.5882,158707.0353,129757.7853,25067.34993,19175.2,5807.55235,1942.65469,4485.17809,1833.05,23320.07653,6500,24659.97762,16966.7461,28949.25,138058.0179,27407.53502,2780.35,89.3,80.9
OSC02011,00000HU001,2004,4593,0,1,1,1,0,0,2,2,1,0,1,1,6,2,4,2,2,99999,99999,1998,2,11,1,1,3,2,17946.066,685,1070363.694,625656.683,376045.6993,68661.31195,1070363.694,535396.7874,434442.4583,43713.87116,22332.80361,10029.12191,9548.60004,37774.83357,12533.75722,82714.89422,0,28304.44917,187490.1274,100954.3291,488361.8336,46605.07321,7085.83755,1486.9,3.4
OSC02011,00000HU001,2004,4594,0,1,1,1,0,0,2,2,2,1,1,1,7,2,2,2,2,99999,99999,2001,1,7,1,2,5,4,51231.9821,433.1,0,0,0,0,171308.4,171308.4,171308.4,44146.85,35856.25,6998.55,846.35,6185.05,6113.95,16853.8,0,22724,31583.6,0,0,0,3860,589.7,351.8
OSC02011,00000HU001,2004,4595,0,1,1,1,0,0,2,2,2,0,1,1,5,1,12,1,1,1,99999,99999,2,14,1,2,1,4,11028.4783,303.9,0,0,0,0,212057.0707,198940.8874,198940.8874,37409.49789,20339.9,13984.11244,3523.53382,14058.63633,7850.09904,29395.52575,0,22322.53722,50057.04489,0,13116.18328,0,11619.85386,1157.5,284.4
OSC02011,00000HU001,2004,4596,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2001,1,8,1,3,99999,3,30982.3807,422,561756.15,302646.2,207402.85,51707.1,561756.15,269780.2,218260.55,40857.55,41849.25,8491.45,5899.2,8160.65,3401.8,38061.45,0,26196.55,45342.65,51519.65,249968.95,42007,8854.95,322.6,96.3
OSC02011,00000HU001,2004,4597,0,1,1,1,0,0,2,2,3,1,1,0,6,1,12,1,1,1,1979,99999,1,17,3,99999,99999,5,12125.5681,378,746259.5,226413.25,437035.15,82811.1,746259.5,271220.65,260967.25,39648.1,60396.7,12624.95,8683.3,10047.75,11812.8,14801.2,0,37910.4,65042.05,10253.4,383139.5,91899.35,14189.5,2192.1,101.2
